,path,rec_id,label
63568,263940_0.pkl,263940,prunella modularis
63569,35662_2.pkl,35662,recurvirostra avosetta
63570,35662_0.pkl,35662,recurvirostra avosetta
63571,35662_3.pkl,35662,recurvirostra avosetta
63572,35662_1.pkl,35662,recurvirostra avosetta
63573,178313_0.pkl,178313,aegithalos caudatus
63574,178313_1.pkl,178313,aegithalos caudatus
63575,179275_1.pkl,179275,phylloscopus sibilatrix
63576,179275_0.pkl,179275,phylloscopus sibilatrix
63577,179275_2.pkl,179275,phylloscopus sibilatrix
63578,257510_0.pkl,257510,passer domesticus
63579,257510_3.pkl,257510,passer domesticus
63580,257510_2.pkl,257510,passer domesticus
63581,257510_1.pkl,257510,passer domesticus
63582,146498_0.pkl,146498,pyrrhocorax pyrrhocorax
63583,146498_1.pkl,146498,pyrrhocorax pyrrhocorax
63584,247869_0.pkl,247869,luscinia megarhynchos
63585,247869_3.pkl,247869,luscinia megarhynchos
63586,247869_1.pkl,247869,luscinia megarhynchos
63587,247869_2.pkl,247869,luscinia megarhynchos
63591,259168_2.pkl,259168,passer montanus
63592,259168_0.pkl,259168,passer montanus
63593,259168_1.pkl,259168,passer montanus
63594,268286_1.pkl,268286,anthus hodgsoni
63595,268286_2.pkl,268286,anthus hodgsoni
63596,268286_0.pkl,268286,anthus hodgsoni
63597,39937_0.pkl,39937,limosa limosa
63598,39937_1.pkl,39937,limosa limosa
63603,33886_0.pkl,33886,grus grus
63604,18597_2.pkl,18597,ixobrychus minutus
63605,18597_3.pkl,18597,ixobrychus minutus
63606,18597_1.pkl,18597,ixobrychus minutus
63607,18597_0.pkl,18597,ixobrychus minutus
63608,24042_1.pkl,24042,circus pygargus
63609,24042_2.pkl,24042,circus pygargus
63610,24042_4.pkl,24042,circus pygargus
63611,24042_3.pkl,24042,circus pygargus
63612,24042_0.pkl,24042,circus pygargus
63613,196700_0.pkl,196700,cisticola juncidis
63614,196700_1.pkl,196700,cisticola juncidis
63615,47485_2.pkl,47485,larus marinus
63616,47485_0.pkl,47485,larus marinus
63617,47485_4.pkl,47485,larus marinus
63618,47485_3.pkl,47485,larus marinus
63619,47485_1.pkl,47485,larus marinus
63620,47485_5.pkl,47485,larus marinus
63621,291100_0.pkl,291100,emberiza pusilla
63622,41396_2.pkl,41396,calidris pusilla
63623,41396_4.pkl,41396,calidris pusilla
63624,41396_5.pkl,41396,calidris pusilla
63625,41396_0.pkl,41396,calidris pusilla
63626,41396_3.pkl,41396,calidris pusilla
63627,41396_1.pkl,41396,calidris pusilla
63628,19557_0.pkl,19557,ardea cinerea
63629,248183_3.pkl,248183,luscinia megarhynchos
63630,248183_0.pkl,248183,luscinia megarhynchos
63631,248183_2.pkl,248183,luscinia megarhynchos
63632,248183_1.pkl,248183,luscinia megarhynchos
63633,47832_0.pkl,47832,larus argentatus
63634,47832_4.pkl,47832,larus argentatus
63635,47832_5.pkl,47832,larus argentatus
63636,47832_1.pkl,47832,larus argentatus
63637,47832_2.pkl,47832,larus argentatus
63638,47832_3.pkl,47832,larus argentatus
63639,48841_2.pkl,48841,thalasseus elegans
63640,48841_3.pkl,48841,thalasseus elegans
63641,48841_1.pkl,48841,thalasseus elegans
63642,48841_0.pkl,48841,thalasseus elegans
63645,4500_1.pkl,4500,cygnus cygnus
63646,4500_0.pkl,4500,cygnus cygnus
63647,4500_2.pkl,4500,cygnus cygnus
63648,24088_0.pkl,24088,milvus milvus
63649,24088_2.pkl,24088,milvus milvus
63650,24088_1.pkl,24088,milvus milvus
63651,32238_1.pkl,32238,gallinula chloropus
63652,32238_0.pkl,32238,gallinula chloropus
63662,253071_1.pkl,253071,saxicola rubetra
63663,253071_0.pkl,253071,saxicola rubetra
63664,167125_1.pkl,167125,alauda arvensis
63665,167125_3.pkl,167125,alauda arvensis
63666,167125_2.pkl,167125,alauda arvensis
63667,167125_0.pkl,167125,alauda arvensis
63668,340111_1.pkl,340111,columba palumbus
63669,340111_3.pkl,340111,columba palumbus
63670,340111_0.pkl,340111,columba palumbus
63671,340111_2.pkl,340111,columba palumbus
63672,340111_4.pkl,340111,columba palumbus
63676,388759_0.pkl,388759,jynx torquilla
63677,388759_1.pkl,388759,jynx torquilla
63678,388759_3.pkl,388759,jynx torquilla
63679,388759_2.pkl,388759,jynx torquilla
63680,388759_4.pkl,388759,jynx torquilla
63681,146425_0.pkl,146425,nucifraga caryocatactes
63682,146425_1.pkl,146425,nucifraga caryocatactes
63683,146425_2.pkl,146425,nucifraga caryocatactes
63684,368005_2.pkl,368005,apus apus
63685,368005_6.pkl,368005,apus apus
63686,368005_4.pkl,368005,apus apus
63687,368005_3.pkl,368005,apus apus
63688,368005_0.pkl,368005,apus apus
63689,368005_1.pkl,368005,apus apus
63690,368005_5.pkl,368005,apus apus
63691,268326_0.pkl,268326,anthus hodgsoni
63692,268326_1.pkl,268326,anthus hodgsoni
63693,268326_2.pkl,268326,anthus hodgsoni
63694,48218_0.pkl,48218,larus fuscus
63695,48218_1.pkl,48218,larus fuscus
63696,190943_3.pkl,190943,acrocephalus dumetorum
63697,190943_1.pkl,190943,acrocephalus dumetorum
63698,190943_0.pkl,190943,acrocephalus dumetorum
63699,190943_2.pkl,190943,acrocephalus dumetorum
63700,49964_0.pkl,49964,chlidonias hybrida
63701,39212_1.pkl,39212,numenius phaeopus
63702,39212_0.pkl,39212,numenius phaeopus
63703,30641_1.pkl,30641,porzana parva
63704,30641_2.pkl,30641,porzana parva
63705,30641_3.pkl,30641,porzana parva
63706,30641_0.pkl,30641,porzana parva
63707,30641_4.pkl,30641,porzana parva
63708,180594_2.pkl,180594,phylloscopus inornatus
63709,180594_0.pkl,180594,phylloscopus inornatus
63710,180594_1.pkl,180594,phylloscopus inornatus
63711,132868_1.pkl,132868,vireo flavifrons
63712,132868_6.pkl,132868,vireo flavifrons
63713,132868_4.pkl,132868,vireo flavifrons
63714,132868_5.pkl,132868,vireo flavifrons
63715,132868_2.pkl,132868,vireo flavifrons
63716,132868_7.pkl,132868,vireo flavifrons
63717,132868_0.pkl,132868,vireo flavifrons
63718,132868_3.pkl,132868,vireo flavifrons
63719,19466_0.pkl,19466,ardea cinerea
63720,40887_0.pkl,40887,calidris alpina
63721,4638_3.pkl,4638,alopochen aegyptiaca
63722,4638_1.pkl,4638,alopochen aegyptiaca
63723,4638_0.pkl,4638,alopochen aegyptiaca
63724,4638_2.pkl,4638,alopochen aegyptiaca
63727,49954_1.pkl,49954,chlidonias hybrida
63728,49954_0.pkl,49954,chlidonias hybrida
63729,49954_2.pkl,49954,chlidonias hybrida
63730,32832_0.pkl,32832,fulica atra
63731,32832_3.pkl,32832,fulica atra
63732,32832_1.pkl,32832,fulica atra
63733,32832_2.pkl,32832,fulica atra
63734,6401_0.pkl,6401,anas platyrhynchos
63735,6401_2.pkl,6401,anas platyrhynchos
63736,6401_1.pkl,6401,anas platyrhynchos
63737,43816_0.pkl,43816,tringa flavipes
63738,43816_3.pkl,43816,tringa flavipes
63739,43816_4.pkl,43816,tringa flavipes
63740,43816_1.pkl,43816,tringa flavipes
63741,43816_2.pkl,43816,tringa flavipes
63742,43816_5.pkl,43816,tringa flavipes
63743,186942_0.pkl,186942,phylloscopus nitidus
63744,186942_2.pkl,186942,phylloscopus nitidus
63745,186942_1.pkl,186942,phylloscopus nitidus
63746,260645_1.pkl,260645,petronia petronia
63747,260645_0.pkl,260645,petronia petronia
63748,45925_1.pkl,45925,chroicocephalus genei
63749,45925_0.pkl,45925,chroicocephalus genei
63750,45925_2.pkl,45925,chroicocephalus genei
63751,186478_6.pkl,186478,phylloscopus coronatus
63752,186478_2.pkl,186478,phylloscopus coronatus
63753,186478_7.pkl,186478,phylloscopus coronatus
63754,186478_1.pkl,186478,phylloscopus coronatus
63755,186478_5.pkl,186478,phylloscopus coronatus
63756,186478_3.pkl,186478,phylloscopus coronatus
63757,186478_4.pkl,186478,phylloscopus coronatus
63758,186478_0.pkl,186478,phylloscopus coronatus
63759,167076_0.pkl,167076,alauda arvensis
63760,167076_1.pkl,167076,alauda arvensis
63763,21267_0.pkl,21267,elanus caeruleus
63764,21267_3.pkl,21267,elanus caeruleus
63765,21267_1.pkl,21267,elanus caeruleus
63766,21267_2.pkl,21267,elanus caeruleus
63767,354111_0.pkl,354111,otus scops
63768,272908_0.pkl,272908,fringilla montifringilla
63769,272908_2.pkl,272908,fringilla montifringilla
63770,272908_1.pkl,272908,fringilla montifringilla
63771,292089_1.pkl,292089,emberiza schoeniclus
63772,292089_0.pkl,292089,emberiza schoeniclus
63773,33891_0.pkl,33891,grus grus
63774,33891_1.pkl,33891,grus grus
63775,33891_2.pkl,33891,grus grus
63776,33891_3.pkl,33891,grus grus
63777,12624_0.pkl,12624,perdix perdix
63778,38243_1.pkl,38243,charadrius alexandrinus
63779,38243_0.pkl,38243,charadrius alexandrinus
63780,43907_0.pkl,43907,tringa flavipes
63781,43907_1.pkl,43907,tringa flavipes
63782,42189_0.pkl,42189,gallinago gallinago
63783,42189_1.pkl,42189,gallinago gallinago
63784,2771_1.pkl,2771,branta canadensis
63785,2771_2.pkl,2771,branta canadensis
63786,2771_0.pkl,2771,branta canadensis
63787,4363_0.pkl,4363,cygnus cygnus
63788,4363_6.pkl,4363,cygnus cygnus
63789,4363_1.pkl,4363,cygnus cygnus
63790,4363_4.pkl,4363,cygnus cygnus
63791,4363_7.pkl,4363,cygnus cygnus
63792,4363_3.pkl,4363,cygnus cygnus
63793,4363_2.pkl,4363,cygnus cygnus
63794,4363_5.pkl,4363,cygnus cygnus
63796,47884_4.pkl,47884,larus argentatus
63797,47884_5.pkl,47884,larus argentatus
63798,47884_2.pkl,47884,larus argentatus
63799,47884_1.pkl,47884,larus argentatus
63800,47884_6.pkl,47884,larus argentatus
63801,47884_0.pkl,47884,larus argentatus
63802,47884_3.pkl,47884,larus argentatus
63803,38333_1.pkl,38333,charadrius alexandrinus
63804,38333_3.pkl,38333,charadrius alexandrinus
63805,38333_2.pkl,38333,charadrius alexandrinus
63806,38333_0.pkl,38333,charadrius alexandrinus
63807,352991_0.pkl,352991,cuculus canorus
63808,352991_1.pkl,352991,cuculus canorus
63809,180842_1.pkl,180842,phylloscopus proregulus
63810,180842_0.pkl,180842,phylloscopus proregulus
63811,180842_3.pkl,180842,phylloscopus proregulus
63812,180842_4.pkl,180842,phylloscopus proregulus
63813,180842_2.pkl,180842,phylloscopus proregulus
63814,247592_0.pkl,247592,luscinia luscinia
63815,247592_2.pkl,247592,luscinia luscinia
63816,247592_1.pkl,247592,luscinia luscinia
63817,16415_0.pkl,16415,podiceps grisegena
63818,16415_4.pkl,16415,podiceps grisegena
63819,16415_3.pkl,16415,podiceps grisegena
63820,16415_1.pkl,16415,podiceps grisegena
63821,16415_2.pkl,16415,podiceps grisegena
63822,234230_1.pkl,234230,dumetella carolinensis
63823,234230_2.pkl,234230,dumetella carolinensis
63824,234230_0.pkl,234230,dumetella carolinensis
63828,367956_1.pkl,367956,apus apus
63829,367956_0.pkl,367956,apus apus
63830,48131_2.pkl,48131,larus michahellis
63831,48131_0.pkl,48131,larus michahellis
63832,48131_1.pkl,48131,larus michahellis
63834,146609_2.pkl,146609,pyrrhocorax graculus
63835,146609_1.pkl,146609,pyrrhocorax graculus
63836,146609_3.pkl,146609,pyrrhocorax graculus
63837,146609_4.pkl,146609,pyrrhocorax graculus
63838,146609_5.pkl,146609,pyrrhocorax graculus
63839,146609_0.pkl,146609,pyrrhocorax graculus
63840,439868_0.pkl,439868,turdus viscivorus
63841,382044_0.pkl,382044,merops apiaster
63842,382044_1.pkl,382044,merops apiaster
63843,382044_2.pkl,382044,merops apiaster
63844,368013_3.pkl,368013,apus apus
63845,368013_0.pkl,368013,apus apus
63846,368013_2.pkl,368013,apus apus
63847,368013_1.pkl,368013,apus apus
63848,40008_2.pkl,40008,limosa limosa
63849,40008_3.pkl,40008,limosa limosa
63850,40008_0.pkl,40008,limosa limosa
63851,40008_4.pkl,40008,limosa limosa
63852,40008_5.pkl,40008,limosa limosa
63853,40008_1.pkl,40008,limosa limosa
63854,50210_0.pkl,50210,chlidonias niger
63855,264099_0.pkl,264099,prunella modularis
63856,382069_3.pkl,382069,merops apiaster
63857,382069_4.pkl,382069,merops apiaster
63858,382069_2.pkl,382069,merops apiaster
63859,382069_6.pkl,382069,merops apiaster
63860,382069_1.pkl,382069,merops apiaster
63861,382069_0.pkl,382069,merops apiaster
63862,382069_5.pkl,382069,merops apiaster
63863,13041_2.pkl,13041,coturnix coturnix
63864,13041_1.pkl,13041,coturnix coturnix
63865,13041_3.pkl,13041,coturnix coturnix
63866,13041_5.pkl,13041,coturnix coturnix
63867,13041_0.pkl,13041,coturnix coturnix
63868,13041_6.pkl,13041,coturnix coturnix
63869,13041_4.pkl,13041,coturnix coturnix
63873,253488_2.pkl,253488,saxicola rubicola
63874,253488_0.pkl,253488,saxicola rubicola
63875,253488_3.pkl,253488,saxicola rubicola
63876,253488_1.pkl,253488,saxicola rubicola
63877,382086_3.pkl,382086,merops apiaster
63878,382086_2.pkl,382086,merops apiaster
63879,382086_1.pkl,382086,merops apiaster
63880,382086_4.pkl,382086,merops apiaster
63881,382086_0.pkl,382086,merops apiaster
63882,30685_1.pkl,30685,porzana pusilla
63883,30685_0.pkl,30685,porzana pusilla
63884,30685_2.pkl,30685,porzana pusilla
63886,47688_3.pkl,47688,larus hyperboreus
63887,47688_5.pkl,47688,larus hyperboreus
63888,47688_2.pkl,47688,larus hyperboreus
63889,47688_0.pkl,47688,larus hyperboreus
63890,47688_1.pkl,47688,larus hyperboreus
63891,47688_4.pkl,47688,larus hyperboreus
63892,241199_3.pkl,241199,muscicapa striata
63893,241199_2.pkl,241199,muscicapa striata
63894,241199_1.pkl,241199,muscicapa striata
63895,241199_0.pkl,241199,muscicapa striata
63896,253351_2.pkl,253351,saxicola rubicola
63897,253351_1.pkl,253351,saxicola rubicola
63898,253351_0.pkl,253351,saxicola rubicola
63899,41502_0.pkl,41502,limnodromus scolopaceus
63900,368140_0.pkl,368140,apus pallidus
63901,368140_1.pkl,368140,apus pallidus
63902,212505_1.pkl,212505,sylvia cantillans
63903,212505_0.pkl,212505,sylvia cantillans
63904,212505_3.pkl,212505,sylvia cantillans
63905,212505_2.pkl,212505,sylvia cantillans
63906,224221_0.pkl,224221,troglodytes troglodytes
63907,224221_1.pkl,224221,troglodytes troglodytes
63908,183500_1.pkl,183500,phylloscopus collybita
63909,183500_0.pkl,183500,phylloscopus collybita
63910,401648_1.pkl,401648,psittacula krameri
63911,401648_0.pkl,401648,psittacula krameri
63913,7115_1.pkl,7115,aythya fuligula
63914,7115_0.pkl,7115,aythya fuligula
63915,7115_3.pkl,7115,aythya fuligula
63916,7115_2.pkl,7115,aythya fuligula
63917,358114_0.pkl,358114,strix uralensis
63918,24107_1.pkl,24107,milvus migrans
63919,24107_0.pkl,24107,milvus migrans
63920,24107_2.pkl,24107,milvus migrans
63921,24107_3.pkl,24107,milvus migrans
63922,24107_5.pkl,24107,milvus migrans
63923,24107_4.pkl,24107,milvus migrans
63924,48275_1.pkl,48275,larus fuscus
63925,48275_2.pkl,48275,larus fuscus
63926,48275_4.pkl,48275,larus fuscus
63927,48275_6.pkl,48275,larus fuscus
63928,48275_8.pkl,48275,larus fuscus
63929,48275_0.pkl,48275,larus fuscus
63930,48275_5.pkl,48275,larus fuscus
63931,48275_7.pkl,48275,larus fuscus
63932,48275_3.pkl,48275,larus fuscus
63933,271796_0.pkl,271796,fringilla coelebs
63934,271796_1.pkl,271796,fringilla coelebs
63949,50076_3.pkl,50076,chlidonias leucopterus
63950,50076_1.pkl,50076,chlidonias leucopterus
63951,50076_4.pkl,50076,chlidonias leucopterus
63952,50076_0.pkl,50076,chlidonias leucopterus
63953,50076_2.pkl,50076,chlidonias leucopterus
63954,3089_3.pkl,3089,branta leucopsis
63955,3089_2.pkl,3089,branta leucopsis
63956,3089_1.pkl,3089,branta leucopsis
63957,3089_0.pkl,3089,branta leucopsis
63958,292455_0.pkl,292455,emberiza schoeniclus
63959,292455_1.pkl,292455,emberiza schoeniclus
63960,268648_1.pkl,268648,anthus cervinus
63961,268648_0.pkl,268648,anthus cervinus
63962,268648_3.pkl,268648,anthus cervinus
63963,268648_2.pkl,268648,anthus cervinus
63965,341949_1.pkl,341949,streptopelia decaocto
63966,341949_0.pkl,341949,streptopelia decaocto
63967,341949_2.pkl,341949,streptopelia decaocto
63968,192761_0.pkl,192761,iduna pallida
63969,192761_5.pkl,192761,iduna pallida
63970,192761_2.pkl,192761,iduna pallida
63971,192761_7.pkl,192761,iduna pallida
63972,192761_3.pkl,192761,iduna pallida
63973,192761_4.pkl,192761,iduna pallida
63974,192761_6.pkl,192761,iduna pallida
63975,192761_8.pkl,192761,iduna pallida
63976,192761_1.pkl,192761,iduna pallida
63977,187918_0.pkl,187918,phylloscopus borealis
63978,187918_4.pkl,187918,phylloscopus borealis
63979,187918_2.pkl,187918,phylloscopus borealis
63980,187918_3.pkl,187918,phylloscopus borealis
63981,187918_1.pkl,187918,phylloscopus borealis
63982,187918_5.pkl,187918,phylloscopus borealis
63983,187918_6.pkl,187918,phylloscopus borealis
63984,44708_1.pkl,44708,tringa glareola
63985,44708_0.pkl,44708,tringa glareola
63986,44708_2.pkl,44708,tringa glareola
63987,44708_3.pkl,44708,tringa glareola
63988,436590_0.pkl,436590,turdus pilaris
63989,436590_1.pkl,436590,turdus pilaris
63990,190411_0.pkl,190411,acrocephalus schoenobaenus
63991,215797_1.pkl,215797,regulus ignicapilla
63992,215797_0.pkl,215797,regulus ignicapilla
63993,215797_2.pkl,215797,regulus ignicapilla
63994,177447_2.pkl,177447,cettia cetti
63995,177447_5.pkl,177447,cettia cetti
63996,177447_0.pkl,177447,cettia cetti
63997,177447_3.pkl,177447,cettia cetti
63998,177447_1.pkl,177447,cettia cetti
63999,177447_4.pkl,177447,cettia cetti
64000,186267_0.pkl,186267,phylloscopus ibericus
64001,129900_3.pkl,129900,lanius cristatus
64002,129900_1.pkl,129900,lanius cristatus
64003,129900_2.pkl,129900,lanius cristatus
64004,129900_0.pkl,129900,lanius cristatus
64005,49448_0.pkl,49448,sterna hirundo
64006,49448_2.pkl,49448,sterna hirundo
64007,49448_4.pkl,49448,sterna hirundo
64008,49448_5.pkl,49448,sterna hirundo
64009,49448_1.pkl,49448,sterna hirundo
64010,49448_3.pkl,49448,sterna hirundo
64011,208963_2.pkl,208963,sylvia borin
64012,208963_3.pkl,208963,sylvia borin
64013,208963_1.pkl,208963,sylvia borin
64014,208963_0.pkl,208963,sylvia borin
64015,208963_5.pkl,208963,sylvia borin
64016,208963_4.pkl,208963,sylvia borin
64019,250903_1.pkl,250903,ficedula parva
64020,250903_0.pkl,250903,ficedula parva
64021,231574_0.pkl,231574,sitta europaea
64022,231574_1.pkl,231574,sitta europaea
64023,231574_2.pkl,231574,sitta europaea
64024,186350_1.pkl,186350,phylloscopus ibericus
64025,186350_0.pkl,186350,phylloscopus ibericus
64026,186350_2.pkl,186350,phylloscopus ibericus
64027,253486_1.pkl,253486,saxicola rubicola
64028,253486_0.pkl,253486,saxicola rubicola
64029,253486_3.pkl,253486,saxicola rubicola
64030,253486_2.pkl,253486,saxicola rubicola
64031,267714_0.pkl,267714,anthus trivialis
64032,4542_0.pkl,4542,cygnus cygnus
64033,4542_1.pkl,4542,cygnus cygnus
64034,210002_1.pkl,210002,sylvia curruca
64035,210002_0.pkl,210002,sylvia curruca
64036,342214_1.pkl,342214,streptopelia decaocto
64037,342214_2.pkl,342214,streptopelia decaocto
64038,342214_0.pkl,342214,streptopelia decaocto
64039,342214_3.pkl,342214,streptopelia decaocto
64040,366192_0.pkl,366192,caprimulgus europaeus
64041,366192_3.pkl,366192,caprimulgus europaeus
64042,366192_2.pkl,366192,caprimulgus europaeus
64043,366192_1.pkl,366192,caprimulgus europaeus
64044,434659_0.pkl,434659,turdus merula
64045,434659_1.pkl,434659,turdus merula
64046,434659_2.pkl,434659,turdus merula
64047,50100_1.pkl,50100,chlidonias niger
64048,50100_0.pkl,50100,chlidonias niger
64049,207402_1.pkl,207402,sylvia atricapilla
64050,207402_0.pkl,207402,sylvia atricapilla
64056,267151_1.pkl,267151,anthus campestris
64057,267151_0.pkl,267151,anthus campestris
64058,267151_2.pkl,267151,anthus campestris
64059,41620_1.pkl,41620,scolopax rusticola
64060,41620_0.pkl,41620,scolopax rusticola
64061,211611_0.pkl,211611,sylvia communis
64062,211611_1.pkl,211611,sylvia communis
64063,211611_2.pkl,211611,sylvia communis
64064,37229_1.pkl,37229,pluvialis dominica
64065,37229_0.pkl,37229,pluvialis dominica
64066,274375_1.pkl,274375,pyrrhula pyrrhula
64067,274375_0.pkl,274375,pyrrhula pyrrhula
64068,274375_2.pkl,274375,pyrrhula pyrrhula
64069,43368_3.pkl,43368,actitis macularius
64070,43368_0.pkl,43368,actitis macularius
64071,43368_2.pkl,43368,actitis macularius
64072,43368_1.pkl,43368,actitis macularius
64073,50469_0.pkl,50469,uria aalge
64074,50469_1.pkl,50469,uria aalge
64075,32050_0.pkl,32050,gallinula chloropus
64076,194311_0.pkl,194311,locustella naevia
64077,194311_1.pkl,194311,locustella naevia
64078,29092_2.pkl,29092,rallus aquaticus
64079,29092_4.pkl,29092,rallus aquaticus
64080,29092_0.pkl,29092,rallus aquaticus
64081,29092_3.pkl,29092,rallus aquaticus
64082,29092_1.pkl,29092,rallus aquaticus
64083,179660_2.pkl,179660,phylloscopus sibilatrix
64084,179660_1.pkl,179660,phylloscopus sibilatrix
64085,179660_0.pkl,179660,phylloscopus sibilatrix
64086,241193_4.pkl,241193,muscicapa striata
64087,241193_2.pkl,241193,muscicapa striata
64088,241193_3.pkl,241193,muscicapa striata
64089,241193_1.pkl,241193,muscicapa striata
64090,241193_0.pkl,241193,muscicapa striata
64091,50196_1.pkl,50196,chlidonias niger
64092,50196_0.pkl,50196,chlidonias niger
64093,29775_0.pkl,29775,crex crex
64094,29775_1.pkl,29775,crex crex
64095,49347_1.pkl,49347,sterna dougallii
64096,49347_4.pkl,49347,sterna dougallii
64097,49347_2.pkl,49347,sterna dougallii
64098,49347_5.pkl,49347,sterna dougallii
64099,49347_3.pkl,49347,sterna dougallii
64100,49347_0.pkl,49347,sterna dougallii
64101,173631_2.pkl,173631,hirundo rustica
64102,173631_3.pkl,173631,hirundo rustica
64103,173631_1.pkl,173631,hirundo rustica
64104,173631_0.pkl,173631,hirundo rustica
64108,18150_0.pkl,18150,botaurus stellaris
64114,190292_0.pkl,190292,acrocephalus schoenobaenus
64115,190292_1.pkl,190292,acrocephalus schoenobaenus
64116,190292_2.pkl,190292,acrocephalus schoenobaenus
64117,266710_1.pkl,266710,anthus richardi
64118,266710_2.pkl,266710,anthus richardi
64119,266710_0.pkl,266710,anthus richardi
64121,33903_0.pkl,33903,grus grus
64122,361284_2.pkl,361284,athene noctua
64123,361284_1.pkl,361284,athene noctua
64124,361284_0.pkl,361284,athene noctua
64125,361284_4.pkl,361284,athene noctua
64126,361284_3.pkl,361284,athene noctua
64127,15962_0.pkl,15962,tachybaptus ruficollis
64128,15962_4.pkl,15962,tachybaptus ruficollis
64129,15962_2.pkl,15962,tachybaptus ruficollis
64130,15962_1.pkl,15962,tachybaptus ruficollis
64131,15962_3.pkl,15962,tachybaptus ruficollis
64132,168165_7.pkl,168165,melanocorypha calandra
64133,168165_6.pkl,168165,melanocorypha calandra
64134,168165_3.pkl,168165,melanocorypha calandra
64135,168165_2.pkl,168165,melanocorypha calandra
64136,168165_5.pkl,168165,melanocorypha calandra
64137,168165_0.pkl,168165,melanocorypha calandra
64138,168165_1.pkl,168165,melanocorypha calandra
64139,168165_4.pkl,168165,melanocorypha calandra
64140,212673_0.pkl,212673,sylvia melanocephala
64141,44628_2.pkl,44628,tringa glareola
64142,44628_1.pkl,44628,tringa glareola
64143,44628_0.pkl,44628,tringa glareola
64144,44628_3.pkl,44628,tringa glareola
64147,267050_3.pkl,267050,anthus campestris
64148,267050_2.pkl,267050,anthus campestris
64149,267050_4.pkl,267050,anthus campestris
64150,267050_1.pkl,267050,anthus campestris
64151,267050_0.pkl,267050,anthus campestris
64152,148480_0.pkl,148480,corvus corone
64153,148480_1.pkl,148480,corvus corone
64154,435796_1.pkl,435796,turdus merula
64155,435796_0.pkl,435796,turdus merula
64156,46297_1.pkl,46297,chroicocephalus ridibundus
64157,46297_0.pkl,46297,chroicocephalus ridibundus
64158,43969_0.pkl,43969,tringa flavipes
64159,196544_1.pkl,196544,cisticola juncidis
64160,196544_0.pkl,196544,cisticola juncidis
64161,41201_3.pkl,41201,calidris minutilla
64162,41201_2.pkl,41201,calidris minutilla
64163,41201_1.pkl,41201,calidris minutilla
64164,41201_0.pkl,41201,calidris minutilla
64165,35701_1.pkl,35701,recurvirostra avosetta
64166,35701_0.pkl,35701,recurvirostra avosetta
64167,136685_1.pkl,136685,oriolus oriolus
64168,136685_0.pkl,136685,oriolus oriolus
64169,136685_2.pkl,136685,oriolus oriolus
64170,136685_3.pkl,136685,oriolus oriolus
64171,146313_2.pkl,146313,nucifraga caryocatactes
64172,146313_0.pkl,146313,nucifraga caryocatactes
64173,146313_1.pkl,146313,nucifraga caryocatactes
64174,180692_1.pkl,180692,phylloscopus inornatus
64175,180692_0.pkl,180692,phylloscopus inornatus
64176,185966_0.pkl,185966,phylloscopus collybita
64177,48157_0.pkl,48157,larus michahellis
64178,48157_1.pkl,48157,larus michahellis
64182,173846_0.pkl,173846,hirundo rustica
64183,173846_2.pkl,173846,hirundo rustica
64184,173846_1.pkl,173846,hirundo rustica
64185,191043_2.pkl,191043,acrocephalus scirpaceus
64186,191043_1.pkl,191043,acrocephalus scirpaceus
64187,191043_0.pkl,191043,acrocephalus scirpaceus
64188,190542_3.pkl,190542,acrocephalus agricola
64189,190542_1.pkl,190542,acrocephalus agricola
64190,190542_6.pkl,190542,acrocephalus agricola
64191,190542_2.pkl,190542,acrocephalus agricola
64192,190542_0.pkl,190542,acrocephalus agricola
64193,190542_4.pkl,190542,acrocephalus agricola
64194,190542_5.pkl,190542,acrocephalus agricola
64195,46436_2.pkl,46436,chroicocephalus ridibundus
64196,46436_3.pkl,46436,chroicocephalus ridibundus
64197,46436_0.pkl,46436,chroicocephalus ridibundus
64198,46436_1.pkl,46436,chroicocephalus ridibundus
64199,341944_0.pkl,341944,streptopelia decaocto
64203,210452_0.pkl,210452,sylvia communis
64204,210452_1.pkl,210452,sylvia communis
64205,237813_0.pkl,237813,sturnus vulgaris
64206,237813_1.pkl,237813,sturnus vulgaris
64207,237813_2.pkl,237813,sturnus vulgaris
64213,15946_0.pkl,15946,tachybaptus ruficollis
64214,34316_1.pkl,34316,burhinus oedicnemus
64215,34316_2.pkl,34316,burhinus oedicnemus
64216,34316_3.pkl,34316,burhinus oedicnemus
64217,34316_0.pkl,34316,burhinus oedicnemus
64218,50156_2.pkl,50156,chlidonias niger
64219,50156_0.pkl,50156,chlidonias niger
64220,50156_1.pkl,50156,chlidonias niger
64221,50156_3.pkl,50156,chlidonias niger
64222,233118_2.pkl,233118,certhia familiaris
64223,233118_1.pkl,233118,certhia familiaris
64224,233118_0.pkl,233118,certhia familiaris
64225,3276_2.pkl,3276,anser anser
64226,3276_0.pkl,3276,anser anser
64227,3276_1.pkl,3276,anser anser
64230,38311_1.pkl,38311,charadrius alexandrinus
64231,38311_0.pkl,38311,charadrius alexandrinus
64236,192730_3.pkl,192730,iduna pallida
64237,192730_4.pkl,192730,iduna pallida
64238,192730_2.pkl,192730,iduna pallida
64239,192730_5.pkl,192730,iduna pallida
64240,192730_0.pkl,192730,iduna pallida
64241,192730_1.pkl,192730,iduna pallida
64242,21157_0.pkl,21157,elanus caeruleus
64243,353033_0.pkl,353033,cuculus canorus
