path,rec_id,label
29269_3.pkl,29269,rallus aquaticus
29269_0.pkl,29269,rallus aquaticus
29269_2.pkl,29269,rallus aquaticus
29269_1.pkl,29269,rallus aquaticus
39710_3.pkl,39710,numenius arquata
39710_0.pkl,39710,numenius arquata
39710_2.pkl,39710,numenius arquata
39710_1.pkl,39710,numenius arquata
39710_4.pkl,39710,numenius arquata
193163_1.pkl,193163,hippolais polyglotta
193163_5.pkl,193163,hippolais polyglotta
193163_4.pkl,193163,hippolais polyglotta
193163_2.pkl,193163,hippolais polyglotta
193163_0.pkl,193163,hippolais polyglotta
193163_3.pkl,193163,hippolais polyglotta
191558_1.pkl,191558,acrocephalus scirpaceus
191558_0.pkl,191558,acrocephalus scirpaceus
4405_6.pkl,4405,cygnus cygnus
4405_5.pkl,4405,cygnus cygnus
4405_1.pkl,4405,cygnus cygnus
4405_0.pkl,4405,cygnus cygnus
4405_2.pkl,4405,cygnus cygnus
4405_4.pkl,4405,cygnus cygnus
4405_3.pkl,4405,cygnus cygnus
247282_1.pkl,247282,luscinia svecica
247282_2.pkl,247282,luscinia svecica
247282_0.pkl,247282,luscinia svecica
193981_1.pkl,193981,locustella lanceolata
193981_6.pkl,193981,locustella lanceolata
193981_4.pkl,193981,locustella lanceolata
193981_2.pkl,193981,locustella lanceolata
193981_3.pkl,193981,locustella lanceolata
193981_5.pkl,193981,locustella lanceolata
193981_0.pkl,193981,locustella lanceolata
193981_7.pkl,193981,locustella lanceolata
244179_0.pkl,244179,erithacus rubecula
174730_0.pkl,174730,delichon urbicum
174730_1.pkl,174730,delichon urbicum
174730_2.pkl,174730,delichon urbicum
265665_3.pkl,265665,motacilla cinerea
265665_0.pkl,265665,motacilla cinerea
265665_1.pkl,265665,motacilla cinerea
265665_2.pkl,265665,motacilla cinerea
367846_2.pkl,367846,apus apus
367846_0.pkl,367846,apus apus
367846_1.pkl,367846,apus apus
367846_4.pkl,367846,apus apus
367846_3.pkl,367846,apus apus
48531_1.pkl,48531,hydroprogne caspia
48531_2.pkl,48531,hydroprogne caspia
48531_0.pkl,48531,hydroprogne caspia
48531_3.pkl,48531,hydroprogne caspia
48531_4.pkl,48531,hydroprogne caspia
48531_5.pkl,48531,hydroprogne caspia
130003_1.pkl,130003,lanius collurio
130003_0.pkl,130003,lanius collurio
130003_2.pkl,130003,lanius collurio
291621_1.pkl,291621,emberiza bruniceps
291621_4.pkl,291621,emberiza bruniceps
291621_3.pkl,291621,emberiza bruniceps
291621_6.pkl,291621,emberiza bruniceps
291621_7.pkl,291621,emberiza bruniceps
291621_2.pkl,291621,emberiza bruniceps
291621_5.pkl,291621,emberiza bruniceps
291621_0.pkl,291621,emberiza bruniceps
7509_2.pkl,7509,bucephala clangula
7509_3.pkl,7509,bucephala clangula
7509_0.pkl,7509,bucephala clangula
7509_1.pkl,7509,bucephala clangula
7509_4.pkl,7509,bucephala clangula
186459_0.pkl,186459,phylloscopus coronatus
186459_3.pkl,186459,phylloscopus coronatus
186459_2.pkl,186459,phylloscopus coronatus
186459_1.pkl,186459,phylloscopus coronatus
186459_5.pkl,186459,phylloscopus coronatus
186459_4.pkl,186459,phylloscopus coronatus
211946_1.pkl,211946,sylvia undata
211946_3.pkl,211946,sylvia undata
211946_4.pkl,211946,sylvia undata
211946_0.pkl,211946,sylvia undata
211946_2.pkl,211946,sylvia undata
279010_1.pkl,279010,loxia pytyopsittacus
279010_0.pkl,279010,loxia pytyopsittacus
382508_0.pkl,382508,upupa epops
382508_1.pkl,382508,upupa epops
382508_2.pkl,382508,upupa epops
287211_1.pkl,287211,emberiza calandra
287211_0.pkl,287211,emberiza calandra
287211_3.pkl,287211,emberiza calandra
287211_2.pkl,287211,emberiza calandra
37368_0.pkl,37368,pluvialis squatarola
37368_1.pkl,37368,pluvialis squatarola
250068_4.pkl,250068,ficedula albicollis
250068_0.pkl,250068,ficedula albicollis
250068_8.pkl,250068,ficedula albicollis
250068_1.pkl,250068,ficedula albicollis
250068_5.pkl,250068,ficedula albicollis
250068_7.pkl,250068,ficedula albicollis
250068_9.pkl,250068,ficedula albicollis
250068_6.pkl,250068,ficedula albicollis
250068_2.pkl,250068,ficedula albicollis
250068_3.pkl,250068,ficedula albicollis
438385_0.pkl,438385,turdus philomelos
438385_4.pkl,438385,turdus philomelos
438385_1.pkl,438385,turdus philomelos
438385_3.pkl,438385,turdus philomelos
438385_2.pkl,438385,turdus philomelos
232868_2.pkl,232868,certhia familiaris
232868_3.pkl,232868,certhia familiaris
232868_1.pkl,232868,certhia familiaris
232868_0.pkl,232868,certhia familiaris
148588_2.pkl,148588,corvus corone
148588_0.pkl,148588,corvus corone
148588_1.pkl,148588,corvus corone
148588_3.pkl,148588,corvus corone
341933_1.pkl,341933,streptopelia decaocto
341933_0.pkl,341933,streptopelia decaocto
341933_2.pkl,341933,streptopelia decaocto
278910_2.pkl,278910,loxia pytyopsittacus
278910_1.pkl,278910,loxia pytyopsittacus
278910_0.pkl,278910,loxia pytyopsittacus
290573_0.pkl,290573,emberiza cirlus
290573_2.pkl,290573,emberiza cirlus
290573_1.pkl,290573,emberiza cirlus
43609_1.pkl,43609,tringa ochropus
43609_0.pkl,43609,tringa ochropus
265029_0.pkl,265029,motacilla flava
286638_1.pkl,286638,emberiza calandra
286638_0.pkl,286638,emberiza calandra
151948_1.pkl,151948,bombycilla garrulus
151948_0.pkl,151948,bombycilla garrulus
151948_3.pkl,151948,bombycilla garrulus
151948_2.pkl,151948,bombycilla garrulus
48243_0.pkl,48243,larus fuscus
48243_1.pkl,48243,larus fuscus
48243_2.pkl,48243,larus fuscus
48940_0.pkl,48940,sternula albifrons
48940_3.pkl,48940,sternula albifrons
48940_1.pkl,48940,sternula albifrons
48940_2.pkl,48940,sternula albifrons
49511_3.pkl,49511,sterna hirundo
49511_5.pkl,49511,sterna hirundo
49511_4.pkl,49511,sterna hirundo
49511_0.pkl,49511,sterna hirundo
49511_2.pkl,49511,sterna hirundo
49511_1.pkl,49511,sterna hirundo
433077_3.pkl,433077,turdus torquatus
433077_2.pkl,433077,turdus torquatus
433077_0.pkl,433077,turdus torquatus
433077_1.pkl,433077,turdus torquatus
433077_4.pkl,433077,turdus torquatus
247264_2.pkl,247264,luscinia svecica
247264_3.pkl,247264,luscinia svecica
247264_0.pkl,247264,luscinia svecica
247264_1.pkl,247264,luscinia svecica
18254_0.pkl,18254,botaurus stellaris
18254_2.pkl,18254,botaurus stellaris
18254_1.pkl,18254,botaurus stellaris
175272_1.pkl,175272,cecropis daurica
175272_0.pkl,175272,cecropis daurica
175272_2.pkl,175272,cecropis daurica
175272_4.pkl,175272,cecropis daurica
175272_6.pkl,175272,cecropis daurica
175272_5.pkl,175272,cecropis daurica
175272_3.pkl,175272,cecropis daurica
47098_1.pkl,47098,larus canus
47098_0.pkl,47098,larus canus
47098_2.pkl,47098,larus canus
379768_1.pkl,379768,alcedo atthis
379768_0.pkl,379768,alcedo atthis
379768_2.pkl,379768,alcedo atthis
379768_3.pkl,379768,alcedo atthis
18875_0.pkl,18875,nycticorax nycticorax
266367_0.pkl,266367,motacilla alba
250222_1.pkl,250222,ficedula albicollis
250222_4.pkl,250222,ficedula albicollis
250222_2.pkl,250222,ficedula albicollis
250222_3.pkl,250222,ficedula albicollis
250222_0.pkl,250222,ficedula albicollis
352908_1.pkl,352908,cuculus canorus
352908_0.pkl,352908,cuculus canorus
212397_0.pkl,212397,sylvia cantillans
212397_3.pkl,212397,sylvia cantillans
212397_5.pkl,212397,sylvia cantillans
212397_4.pkl,212397,sylvia cantillans
212397_2.pkl,212397,sylvia cantillans
212397_1.pkl,212397,sylvia cantillans
173589_2.pkl,173589,hirundo rustica
173589_0.pkl,173589,hirundo rustica
173589_1.pkl,173589,hirundo rustica
265936_0.pkl,265936,motacilla alba
265936_1.pkl,265936,motacilla alba
194633_0.pkl,194633,locustella fluviatilis
194633_1.pkl,194633,locustella fluviatilis
43967_4.pkl,43967,tringa flavipes
43967_0.pkl,43967,tringa flavipes
43967_1.pkl,43967,tringa flavipes
43967_3.pkl,43967,tringa flavipes
43967_2.pkl,43967,tringa flavipes
359331_0.pkl,359331,glaucidium passerinum
359331_1.pkl,359331,glaucidium passerinum
14793_2.pkl,14793,gavia immer
14793_0.pkl,14793,gavia immer
14793_1.pkl,14793,gavia immer
3920_4.pkl,3920,anser albifrons
3920_2.pkl,3920,anser albifrons
3920_1.pkl,3920,anser albifrons
3920_3.pkl,3920,anser albifrons
3920_0.pkl,3920,anser albifrons
274344_1.pkl,274344,pyrrhula pyrrhula
274344_0.pkl,274344,pyrrhula pyrrhula
168152_0.pkl,168152,melanocorypha calandra
168152_2.pkl,168152,melanocorypha calandra
168152_1.pkl,168152,melanocorypha calandra
362942_1.pkl,362942,asio otus
362942_0.pkl,362942,asio otus
178838_0.pkl,178838,aegithalos caudatus
178838_3.pkl,178838,aegithalos caudatus
178838_2.pkl,178838,aegithalos caudatus
178838_1.pkl,178838,aegithalos caudatus
237879_2.pkl,237879,sturnus vulgaris
237879_1.pkl,237879,sturnus vulgaris
237879_0.pkl,237879,sturnus vulgaris
43973_3.pkl,43973,tringa flavipes
43973_1.pkl,43973,tringa flavipes
43973_2.pkl,43973,tringa flavipes
43973_0.pkl,43973,tringa flavipes
382179_0.pkl,382179,merops apiaster
33750_0.pkl,33750,grus grus
33750_2.pkl,33750,grus grus
33750_1.pkl,33750,grus grus
442945_0.pkl,442945,turdus migratorius
442945_1.pkl,442945,turdus migratorius
146379_2.pkl,146379,nucifraga caryocatactes
146379_4.pkl,146379,nucifraga caryocatactes
146379_3.pkl,146379,nucifraga caryocatactes
146379_1.pkl,146379,nucifraga caryocatactes
146379_5.pkl,146379,nucifraga caryocatactes
146379_6.pkl,146379,nucifraga caryocatactes
146379_0.pkl,146379,nucifraga caryocatactes
3897_0.pkl,3897,anser albifrons
3897_2.pkl,3897,anser albifrons
3897_1.pkl,3897,anser albifrons
46833_2.pkl,46833,leucophaeus pipixcan
46833_3.pkl,46833,leucophaeus pipixcan
46833_0.pkl,46833,leucophaeus pipixcan
46833_1.pkl,46833,leucophaeus pipixcan
46833_4.pkl,46833,leucophaeus pipixcan
43861_1.pkl,43861,tringa flavipes
43861_0.pkl,43861,tringa flavipes
181230_1.pkl,181230,phylloscopus fuscatus
181230_3.pkl,181230,phylloscopus fuscatus
181230_2.pkl,181230,phylloscopus fuscatus
181230_4.pkl,181230,phylloscopus fuscatus
181230_0.pkl,181230,phylloscopus fuscatus
237756_1.pkl,237756,sturnus vulgaris
237756_0.pkl,237756,sturnus vulgaris
3712_1.pkl,3712,anser brachyrhynchus
3712_2.pkl,3712,anser brachyrhynchus
3712_0.pkl,3712,anser brachyrhynchus
185298_0.pkl,185298,phylloscopus collybita
185298_1.pkl,185298,phylloscopus collybita
249905_1.pkl,249905,ficedula hypoleuca
249905_0.pkl,249905,ficedula hypoleuca
249905_2.pkl,249905,ficedula hypoleuca
249905_3.pkl,249905,ficedula hypoleuca
3345_4.pkl,3345,anser anser
3345_2.pkl,3345,anser anser
3345_3.pkl,3345,anser anser
3345_1.pkl,3345,anser anser
3345_0.pkl,3345,anser anser
250205_6.pkl,250205,ficedula albicollis
250205_3.pkl,250205,ficedula albicollis
250205_4.pkl,250205,ficedula albicollis
250205_0.pkl,250205,ficedula albicollis
250205_7.pkl,250205,ficedula albicollis
250205_5.pkl,250205,ficedula albicollis
250205_2.pkl,250205,ficedula albicollis
250205_1.pkl,250205,ficedula albicollis
41200_0.pkl,41200,calidris minutilla
41200_3.pkl,41200,calidris minutilla
41200_1.pkl,41200,calidris minutilla
41200_2.pkl,41200,calidris minutilla
39935_0.pkl,39935,limosa limosa
39935_1.pkl,39935,limosa limosa
39935_4.pkl,39935,limosa limosa
39935_3.pkl,39935,limosa limosa
39935_2.pkl,39935,limosa limosa
436366_3.pkl,436366,turdus pallidus
436366_4.pkl,436366,turdus pallidus
436366_0.pkl,436366,turdus pallidus
436366_2.pkl,436366,turdus pallidus
436366_1.pkl,436366,turdus pallidus
4271_1.pkl,4271,cygnus columbianus
4271_0.pkl,4271,cygnus columbianus
4271_2.pkl,4271,cygnus columbianus
16529_2.pkl,16529,podiceps cristatus
16529_4.pkl,16529,podiceps cristatus
16529_0.pkl,16529,podiceps cristatus
16529_1.pkl,16529,podiceps cristatus
16529_3.pkl,16529,podiceps cristatus
29457_0.pkl,29457,rallus aquaticus
191407_0.pkl,191407,acrocephalus scirpaceus
268725_0.pkl,268725,anthus rubescens
191260_0.pkl,191260,acrocephalus scirpaceus
191260_1.pkl,191260,acrocephalus scirpaceus
191260_2.pkl,191260,acrocephalus scirpaceus
191260_3.pkl,191260,acrocephalus scirpaceus
191260_4.pkl,191260,acrocephalus scirpaceus
253659_2.pkl,253659,cinclus cinclus
253659_1.pkl,253659,cinclus cinclus
253659_0.pkl,253659,cinclus cinclus
342111_1.pkl,342111,streptopelia decaocto
342111_0.pkl,342111,streptopelia decaocto
180257_2.pkl,180257,phylloscopus humei
180257_4.pkl,180257,phylloscopus humei
180257_1.pkl,180257,phylloscopus humei
180257_3.pkl,180257,phylloscopus humei
180257_0.pkl,180257,phylloscopus humei
274423_0.pkl,274423,pyrrhula pyrrhula
33908_0.pkl,33908,grus grus
33908_1.pkl,33908,grus grus
19410_4.pkl,19410,ardea cinerea
19410_1.pkl,19410,ardea cinerea
19410_2.pkl,19410,ardea cinerea
19410_0.pkl,19410,ardea cinerea
19410_3.pkl,19410,ardea cinerea
49948_8.pkl,49948,chlidonias hybrida
49948_4.pkl,49948,chlidonias hybrida
49948_1.pkl,49948,chlidonias hybrida
49948_7.pkl,49948,chlidonias hybrida
49948_9.pkl,49948,chlidonias hybrida
49948_5.pkl,49948,chlidonias hybrida
49948_2.pkl,49948,chlidonias hybrida
49948_6.pkl,49948,chlidonias hybrida
49948_10.pkl,49948,chlidonias hybrida
49948_0.pkl,49948,chlidonias hybrida
49948_3.pkl,49948,chlidonias hybrida
382325_0.pkl,382325,upupa epops
382325_4.pkl,382325,upupa epops
382325_6.pkl,382325,upupa epops
382325_2.pkl,382325,upupa epops
382325_1.pkl,382325,upupa epops
382325_5.pkl,382325,upupa epops
382325_3.pkl,382325,upupa epops
3817_0.pkl,3817,anser albifrons
3817_1.pkl,3817,anser albifrons
6528_2.pkl,6528,anas acuta
6528_1.pkl,6528,anas acuta
6528_3.pkl,6528,anas acuta
6528_0.pkl,6528,anas acuta
18776_2.pkl,18776,nycticorax nycticorax
18776_0.pkl,18776,nycticorax nycticorax
18776_1.pkl,18776,nycticorax nycticorax
18776_3.pkl,18776,nycticorax nycticorax
11058_12.pkl,11058,tetrastes bonasia
11058_6.pkl,11058,tetrastes bonasia
11058_1.pkl,11058,tetrastes bonasia
11058_10.pkl,11058,tetrastes bonasia
11058_0.pkl,11058,tetrastes bonasia
11058_5.pkl,11058,tetrastes bonasia
11058_2.pkl,11058,tetrastes bonasia
11058_3.pkl,11058,tetrastes bonasia
11058_8.pkl,11058,tetrastes bonasia
11058_4.pkl,11058,tetrastes bonasia
11058_9.pkl,11058,tetrastes bonasia
11058_11.pkl,11058,tetrastes bonasia
11058_13.pkl,11058,tetrastes bonasia
11058_14.pkl,11058,tetrastes bonasia
11058_7.pkl,11058,tetrastes bonasia
49648_0.pkl,49648,sterna hirundo
49648_1.pkl,49648,sterna hirundo
49648_2.pkl,49648,sterna hirundo
207866_0.pkl,207866,sylvia atricapilla
207866_1.pkl,207866,sylvia atricapilla
241109_2.pkl,241109,muscicapa striata
241109_1.pkl,241109,muscicapa striata
241109_0.pkl,241109,muscicapa striata
20884_5.pkl,20884,pandion haliaetus
20884_2.pkl,20884,pandion haliaetus
20884_1.pkl,20884,pandion haliaetus
20884_3.pkl,20884,pandion haliaetus
20884_6.pkl,20884,pandion haliaetus
20884_0.pkl,20884,pandion haliaetus
20884_4.pkl,20884,pandion haliaetus
237831_2.pkl,237831,sturnus vulgaris
237831_0.pkl,237831,sturnus vulgaris
237831_1.pkl,237831,sturnus vulgaris
48514_1.pkl,48514,hydroprogne caspia
48514_2.pkl,48514,hydroprogne caspia
48514_3.pkl,48514,hydroprogne caspia
48514_0.pkl,48514,hydroprogne caspia
208255_1.pkl,208255,sylvia atricapilla
208255_0.pkl,208255,sylvia atricapilla
208255_2.pkl,208255,sylvia atricapilla
382210_1.pkl,382210,merops apiaster
382210_0.pkl,382210,merops apiaster
273831_1.pkl,273831,pinicola enucleator
273831_5.pkl,273831,pinicola enucleator
273831_0.pkl,273831,pinicola enucleator
273831_6.pkl,273831,pinicola enucleator
273831_2.pkl,273831,pinicola enucleator
273831_3.pkl,273831,pinicola enucleator
273831_4.pkl,273831,pinicola enucleator
259097_3.pkl,259097,passer montanus
259097_2.pkl,259097,passer montanus
259097_0.pkl,259097,passer montanus
259097_1.pkl,259097,passer montanus
36125_1.pkl,36125,vanellus vanellus
36125_0.pkl,36125,vanellus vanellus
36125_2.pkl,36125,vanellus vanellus
234338_0.pkl,234338,dumetella carolinensis
234338_1.pkl,234338,dumetella carolinensis
234338_2.pkl,234338,dumetella carolinensis
4923_0.pkl,4923,tadorna tadorna
4923_1.pkl,4923,tadorna tadorna
4923_2.pkl,4923,tadorna tadorna
401680_0.pkl,401680,psittacula krameri
401680_2.pkl,401680,psittacula krameri
401680_3.pkl,401680,psittacula krameri
401680_1.pkl,401680,psittacula krameri
394151_2.pkl,394151,falco subbuteo
394151_5.pkl,394151,falco subbuteo
394151_1.pkl,394151,falco subbuteo
394151_4.pkl,394151,falco subbuteo
394151_3.pkl,394151,falco subbuteo
394151_0.pkl,394151,falco subbuteo
136894_0.pkl,136894,oriolus oriolus
136894_1.pkl,136894,oriolus oriolus
136894_2.pkl,136894,oriolus oriolus
136894_3.pkl,136894,oriolus oriolus
136894_4.pkl,136894,oriolus oriolus
391184_5.pkl,391184,picoides tridactylus
391184_0.pkl,391184,picoides tridactylus
391184_6.pkl,391184,picoides tridactylus
391184_2.pkl,391184,picoides tridactylus
391184_1.pkl,391184,picoides tridactylus
391184_3.pkl,391184,picoides tridactylus
391184_4.pkl,391184,picoides tridactylus
194000_2.pkl,194000,locustella lanceolata
194000_1.pkl,194000,locustella lanceolata
194000_0.pkl,194000,locustella lanceolata
194000_3.pkl,194000,locustella lanceolata
194000_4.pkl,194000,locustella lanceolata
181124_1.pkl,181124,phylloscopus fuscatus
181124_2.pkl,181124,phylloscopus fuscatus
181124_0.pkl,181124,phylloscopus fuscatus
181124_3.pkl,181124,phylloscopus fuscatus
42823_8.pkl,42823,xenus cinereus
42823_1.pkl,42823,xenus cinereus
42823_11.pkl,42823,xenus cinereus
42823_3.pkl,42823,xenus cinereus
42823_12.pkl,42823,xenus cinereus
42823_4.pkl,42823,xenus cinereus
42823_2.pkl,42823,xenus cinereus
42823_5.pkl,42823,xenus cinereus
42823_9.pkl,42823,xenus cinereus
42823_0.pkl,42823,xenus cinereus
42823_13.pkl,42823,xenus cinereus
42823_14.pkl,42823,xenus cinereus
42823_6.pkl,42823,xenus cinereus
42823_10.pkl,42823,xenus cinereus
42823_7.pkl,42823,xenus cinereus
29879_0.pkl,29879,crex crex
29879_1.pkl,29879,crex crex
207807_0.pkl,207807,sylvia atricapilla
207807_1.pkl,207807,sylvia atricapilla
207807_2.pkl,207807,sylvia atricapilla
12635_1.pkl,12635,perdix perdix
12635_0.pkl,12635,perdix perdix
150257_2.pkl,150257,corvus corax
150257_0.pkl,150257,corvus corax
150257_1.pkl,150257,corvus corax
48733_1.pkl,48733,thalasseus sandvicensis
48733_0.pkl,48733,thalasseus sandvicensis
252234_3.pkl,252234,phoenicurus phoenicurus
252234_1.pkl,252234,phoenicurus phoenicurus
252234_4.pkl,252234,phoenicurus phoenicurus
252234_0.pkl,252234,phoenicurus phoenicurus
252234_2.pkl,252234,phoenicurus phoenicurus
44823_2.pkl,44823,tringa glareola
44823_1.pkl,44823,tringa glareola
44823_0.pkl,44823,tringa glareola
281246_0.pkl,281246,carduelis carduelis
4502_0.pkl,4502,cygnus cygnus
4502_1.pkl,4502,cygnus cygnus
243520_1.pkl,243520,erithacus rubecula
243520_0.pkl,243520,erithacus rubecula
243520_3.pkl,243520,erithacus rubecula
243520_2.pkl,243520,erithacus rubecula
144265_2.pkl,144265,garrulus glandarius
144265_0.pkl,144265,garrulus glandarius
144265_1.pkl,144265,garrulus glandarius
190913_4.pkl,190913,acrocephalus dumetorum
190913_1.pkl,190913,acrocephalus dumetorum
190913_3.pkl,190913,acrocephalus dumetorum
190913_2.pkl,190913,acrocephalus dumetorum
190913_0.pkl,190913,acrocephalus dumetorum
249623_1.pkl,249623,ficedula hypoleuca
249623_0.pkl,249623,ficedula hypoleuca
436369_1.pkl,436369,turdus pallidus
436369_8.pkl,436369,turdus pallidus
436369_7.pkl,436369,turdus pallidus
436369_2.pkl,436369,turdus pallidus
436369_5.pkl,436369,turdus pallidus
436369_4.pkl,436369,turdus pallidus
436369_0.pkl,436369,turdus pallidus
436369_6.pkl,436369,turdus pallidus
436369_3.pkl,436369,turdus pallidus
250087_0.pkl,250087,ficedula albicollis
250087_2.pkl,250087,ficedula albicollis
250087_1.pkl,250087,ficedula albicollis
274006_2.pkl,274006,pyrrhula pyrrhula
274006_1.pkl,274006,pyrrhula pyrrhula
274006_0.pkl,274006,pyrrhula pyrrhula
264740_2.pkl,264740,motacilla flava
264740_0.pkl,264740,motacilla flava
264740_1.pkl,264740,motacilla flava
264740_3.pkl,264740,motacilla flava
342124_1.pkl,342124,streptopelia decaocto
342124_2.pkl,342124,streptopelia decaocto
342124_0.pkl,342124,streptopelia decaocto
50095_2.pkl,50095,chlidonias niger
50095_3.pkl,50095,chlidonias niger
50095_4.pkl,50095,chlidonias niger
50095_0.pkl,50095,chlidonias niger
50095_1.pkl,50095,chlidonias niger
211254_0.pkl,211254,sylvia communis
211254_1.pkl,211254,sylvia communis
291071_2.pkl,291071,emberiza pusilla
291071_1.pkl,291071,emberiza pusilla
291071_0.pkl,291071,emberiza pusilla
246909_3.pkl,246909,luscinia svecica
246909_5.pkl,246909,luscinia svecica
246909_0.pkl,246909,luscinia svecica
246909_4.pkl,246909,luscinia svecica
246909_1.pkl,246909,luscinia svecica
246909_2.pkl,246909,luscinia svecica
279513_0.pkl,279513,loxia curvirostra
279513_1.pkl,279513,loxia curvirostra
212376_1.pkl,212376,sylvia cantillans
212376_0.pkl,212376,sylvia cantillans
249185_0.pkl,249185,tarsiger cyanurus
249185_1.pkl,249185,tarsiger cyanurus
249185_3.pkl,249185,tarsiger cyanurus
249185_2.pkl,249185,tarsiger cyanurus
249185_4.pkl,249185,tarsiger cyanurus
292227_0.pkl,292227,emberiza schoeniclus
252196_3.pkl,252196,phoenicurus phoenicurus
252196_4.pkl,252196,phoenicurus phoenicurus
252196_1.pkl,252196,phoenicurus phoenicurus
252196_2.pkl,252196,phoenicurus phoenicurus
252196_0.pkl,252196,phoenicurus phoenicurus
252196_5.pkl,252196,phoenicurus phoenicurus
21933_6.pkl,21933,circaetus gallicus
21933_0.pkl,21933,circaetus gallicus
21933_4.pkl,21933,circaetus gallicus
21933_7.pkl,21933,circaetus gallicus
21933_2.pkl,21933,circaetus gallicus
21933_3.pkl,21933,circaetus gallicus
21933_5.pkl,21933,circaetus gallicus
21933_9.pkl,21933,circaetus gallicus
21933_1.pkl,21933,circaetus gallicus
21933_8.pkl,21933,circaetus gallicus
50377_2.pkl,50377,stercorarius parasiticus
50377_6.pkl,50377,stercorarius parasiticus
50377_8.pkl,50377,stercorarius parasiticus
50377_3.pkl,50377,stercorarius parasiticus
50377_0.pkl,50377,stercorarius parasiticus
50377_5.pkl,50377,stercorarius parasiticus
50377_12.pkl,50377,stercorarius parasiticus
50377_11.pkl,50377,stercorarius parasiticus
50377_10.pkl,50377,stercorarius parasiticus
50377_7.pkl,50377,stercorarius parasiticus
50377_1.pkl,50377,stercorarius parasiticus
50377_4.pkl,50377,stercorarius parasiticus
50377_9.pkl,50377,stercorarius parasiticus
190990_0.pkl,190990,acrocephalus dumetorum
190990_4.pkl,190990,acrocephalus dumetorum
190990_2.pkl,190990,acrocephalus dumetorum
190990_3.pkl,190990,acrocephalus dumetorum
190990_1.pkl,190990,acrocephalus dumetorum
245103_0.pkl,245103,erithacus rubecula
245103_1.pkl,245103,erithacus rubecula
46834_0.pkl,46834,leucophaeus pipixcan
46834_1.pkl,46834,leucophaeus pipixcan
39075_3.pkl,39075,bartramia longicauda
39075_5.pkl,39075,bartramia longicauda
39075_1.pkl,39075,bartramia longicauda
39075_2.pkl,39075,bartramia longicauda
39075_0.pkl,39075,bartramia longicauda
39075_4.pkl,39075,bartramia longicauda
186901_0.pkl,186901,phylloscopus nitidus
186901_2.pkl,186901,phylloscopus nitidus
186901_4.pkl,186901,phylloscopus nitidus
186901_3.pkl,186901,phylloscopus nitidus
186901_1.pkl,186901,phylloscopus nitidus
186901_6.pkl,186901,phylloscopus nitidus
186901_5.pkl,186901,phylloscopus nitidus
33691_2.pkl,33691,grus grus
33691_1.pkl,33691,grus grus
33691_0.pkl,33691,grus grus
216336_0.pkl,216336,regulus regulus
216336_3.pkl,216336,regulus regulus
216336_1.pkl,216336,regulus regulus
216336_2.pkl,216336,regulus regulus
37358_2.pkl,37358,pluvialis squatarola
37358_3.pkl,37358,pluvialis squatarola
37358_0.pkl,37358,pluvialis squatarola
37358_4.pkl,37358,pluvialis squatarola
37358_5.pkl,37358,pluvialis squatarola
37358_1.pkl,37358,pluvialis squatarola
12645_3.pkl,12645,perdix perdix
12645_1.pkl,12645,perdix perdix
12645_0.pkl,12645,perdix perdix
12645_2.pkl,12645,perdix perdix
354136_1.pkl,354136,otus scops
354136_2.pkl,354136,otus scops
354136_0.pkl,354136,otus scops
189882_1.pkl,189882,acrocephalus paludicola
189882_0.pkl,189882,acrocephalus paludicola
362896_1.pkl,362896,asio otus
362896_0.pkl,362896,asio otus
362896_2.pkl,362896,asio otus
267167_0.pkl,267167,anthus campestris
267167_1.pkl,267167,anthus campestris
267167_2.pkl,267167,anthus campestris
253247_0.pkl,253247,saxicola rubetra
253247_2.pkl,253247,saxicola rubetra
253247_3.pkl,253247,saxicola rubetra
253247_4.pkl,253247,saxicola rubetra
253247_1.pkl,253247,saxicola rubetra
278905_2.pkl,278905,loxia pytyopsittacus
278905_0.pkl,278905,loxia pytyopsittacus
278905_1.pkl,278905,loxia pytyopsittacus
248714_0.pkl,248714,luscinia megarhynchos
248714_2.pkl,248714,luscinia megarhynchos
248714_4.pkl,248714,luscinia megarhynchos
248714_1.pkl,248714,luscinia megarhynchos
248714_5.pkl,248714,luscinia megarhynchos
248714_3.pkl,248714,luscinia megarhynchos
50106_3.pkl,50106,chlidonias niger
50106_7.pkl,50106,chlidonias niger
50106_6.pkl,50106,chlidonias niger
50106_1.pkl,50106,chlidonias niger
50106_2.pkl,50106,chlidonias niger
50106_0.pkl,50106,chlidonias niger
50106_10.pkl,50106,chlidonias niger
50106_8.pkl,50106,chlidonias niger
50106_9.pkl,50106,chlidonias niger
50106_4.pkl,50106,chlidonias niger
50106_5.pkl,50106,chlidonias niger
47977_1.pkl,47977,larus cachinnans
47977_0.pkl,47977,larus cachinnans
47977_2.pkl,47977,larus cachinnans
3032_0.pkl,3032,branta leucopsis
3032_6.pkl,3032,branta leucopsis
3032_1.pkl,3032,branta leucopsis
3032_8.pkl,3032,branta leucopsis
3032_5.pkl,3032,branta leucopsis
3032_2.pkl,3032,branta leucopsis
3032_4.pkl,3032,branta leucopsis
3032_7.pkl,3032,branta leucopsis
3032_3.pkl,3032,branta leucopsis
359190_0.pkl,359190,surnia ulula
359190_4.pkl,359190,surnia ulula
359190_2.pkl,359190,surnia ulula
359190_3.pkl,359190,surnia ulula
359190_1.pkl,359190,surnia ulula
